,tag,new_tag
3326,WeightedAverageNumberOfDilutedSharesOutstanding,"('NetIncomeApplicableToCommonShares', 2)"
3327,NonoperatingIncomeExpense,"('TotalIncomeTaxExpense', 4)"
3328,NonoperatingIncomeExpense,"('TotalIncomeTaxExpense', 4)"
3329,NonoperatingIncomeExpense,"('TotalIncomeTaxExpense', 4)"
3330,DeferredTaxAssetsLiabilitiesNetCurrent,"('OtherCurrentAssetsNet', 5)"
3331,DeferredTaxAssetsLiabilitiesNetCurrent,"('OtherCurrentAssetsNet', 5)"
3332,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,"('TotalIntangibleAssetsNet', 4)"
3333,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,"('TotalIncomeTaxExpense', 6)"
3334,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,"('TotalIncomeTaxExpense', 6)"
3335,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,"('TotalIncomeTaxExpense', 6)"
3336,IncomeTaxReconciliationTaxCreditsResearch,"('TotalIncomeTaxExpense', 4)"
3337,IncomeTaxReconciliationTaxCreditsResearch,"('TotalIncomeTaxExpense', 4)"
3338,IncomeTaxReconciliationTaxCreditsResearch,"('TotalIncomeTaxExpense', 4)"
3339,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
3340,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
3341,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
3342,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,"('NetIncomeApplicableToCommonShare', 2)"
3343,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,"('NetIncomeApplicableToCommonShare', 2)"
